index,var_id,title,sub_id,sub_name,subcsa_id,subcsa_name,notes,vertical,unit,graph_id,graph_name,domain,turunan_variabel,turunan_variabel_id,vertical_variabel
590,256,Jumlah Sekolah Menengah Atas (SMA) Menurut Desa/ Kelurahan di Kecamatan Pangkalan Kuras,28,Pendidikan,0,NaN,NaN,50.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Tanjung Beringin-Talau-Kesuma-Betung-Sorek Satu-Sorek Dua-Dundangan-Surya Indah-Beringin Indah-Sialang Indah-Terantang Manuk-Palas-Harapan Jaya-Meranti-Kemang-Batang Kulim-Sido Mukti-Kecamatan Pangkalan Kuras
591,257,Jumlah Sekolah Menengah Kejuruan (SMK) Menurut Desa/ Kelurahan di Kecamatan Pangkalan Kuras,28,Pendidikan,0,NaN,NaN,50.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Tanjung Beringin-Talau-Kesuma-Betung-Sorek Satu-Sorek Dua-Dundangan-Surya Indah-Beringin Indah-Sialang Indah-Terantang Manuk-Palas-Harapan Jaya-Meranti-Kemang-Batang Kulim-Sido Mukti-Kecamatan Pangkalan Kuras
592,258,Jumlah Sekolah Dasar (SD) Menurut Desa/Kelurahan di Kecamatan Bandar Seikijang,28,Pendidikan,0,NaN,NaN,46.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Simpang Beringin-Sekijang-Lubuk Ogong-Muda Setia-Kiyap Jaya-Bandar Seikijang
593,259,Jumlah Sekolah Mengengah Pertama (SMP) Menurut Desa/Kelurahan di Kecamatan Bandar Seikijang,28,Pendidikan,0,NaN,NaN,46.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Simpang Beringin-Sekijang-Lubuk Ogong-Muda Setia-Kiyap Jaya-Bandar Seikijang
594,260,Jumlah Sekolah Menengah Atas (SMA) Menurut Desa/ Kelurahan di Kecamatan Bandar Seikijang,28,Pendidikan,0,NaN,NaN,46.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Simpang Beringin-Sekijang-Lubuk Ogong-Muda Setia-Kiyap Jaya-Bandar Seikijang
1079,260,Persentase Penduduk Berumur 10 Tahun Ke atas Menurut Jenis Kelamin dan Status Perkawinan,40,Gender,0,NaN,NaN,43.0,Persen,1.0,bar,1410,Laki-Laki-Perempuan-Jumlah,1,Belum Kawin-Kawin-Cerai Hidup-Cerai Mati-Jumlah
595,261,Jumlah Sekolah Menengah Kejuruan (SMK) Menurut Desa/ Kelurahan di Kecamatan Bandar Seikijang,28,Pendidikan,0,NaN,NaN,46.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Simpang Beringin-Sekijang-Lubuk Ogong-Muda Setia-Kiyap Jaya-Bandar Seikijang
1042,261,Jumlah Penduduk Menurut Kecamatan di Kabupaten Kepulauan Meranti,12,Kependudukan,0,NaN,"Proyeksi BPS, Hasil Sensus Penduduk 2020",7.0,Jiwa,1.0,bar,1410,Jumlah Penduduk,2,Tebing Tinggi Barat-Tebing Tinggi-Tebing Tinggi Timur-Rangsang-Rangsang Pesisir-Rangsang Barat-Merbau-Pulau Merbau-Tasik Putri Puyu-Kepulauan Meranti
596,262,Jumlah Sekolah Dasar (SD) Menurut Desa/Kelurahan di Kecamatan Pangkalan Kerinci,28,Pendidikan,0,NaN,NaN,51.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Rantau Baru-Kuala Terusan-Pangkalan Kerinci Kota-Mekar Jaya-Makmur-Pangkalan Kerinci Barat-Pangkalan Kerinci Timur-Kecamatan Pangkalan Kerinci
1043,262,Jumlah Penduduk Menurut Desa dan Jenis Kelamin di Kecamatan Tebing Tinggi,12,Kependudukan,0,NaN,NaN,44.0,Jiwa,1.0,bar,1410,Laki-Laki-Perempuan-Jumlah,1,Sesap-Banglas Barat-Banglas-Selatpanjang Timur-Selatpanjang Selatan-Alah Air-Alah Air Timur-Selatpanjang Barat-Selatpanjang Kota-Jumlah
1118,263,Persentase Luas Kecamatan,153,Geografi,0,NaN,NaN,7.0,Persen,1.0,bar,1410,Tidak Ada,0,Tebing Tinggi Barat-Tebing Tinggi-Tebing Tinggi Timur-Rangsang-Rangsang Pesisir-Rangsang Barat-Merbau-Pulau Merbau-Tasik Putri Puyu-Kepulauan Meranti
597,263,Jumlah Sekolah Mengengah Pertama (SMP) Menurut Desa/Kelurahan di Kecamatan Pangkalan Kerinci,28,Pendidikan,0,NaN,NaN,51.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Rantau Baru-Kuala Terusan-Pangkalan Kerinci Kota-Mekar Jaya-Makmur-Pangkalan Kerinci Barat-Pangkalan Kerinci Timur-Kecamatan Pangkalan Kerinci
598,264,Jumlah Sekolah Menengah Atas (SMA) Menurut Desa/ Kelurahan di Kecamatan Pangkalan Kerinci,28,Pendidikan,0,NaN,NaN,51.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Rantau Baru-Kuala Terusan-Pangkalan Kerinci Kota-Mekar Jaya-Makmur-Pangkalan Kerinci Barat-Pangkalan Kerinci Timur-Kecamatan Pangkalan Kerinci
599,265,Jumlah Sekolah Menengah Kejuruan (SMK) Menurut Desa/ Kelurahan di Kecamatan Pangkalan Kerinci,28,Pendidikan,0,NaN,NaN,51.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Rantau Baru-Kuala Terusan-Pangkalan Kerinci Kota-Mekar Jaya-Makmur-Pangkalan Kerinci Barat-Pangkalan Kerinci Timur-Kecamatan Pangkalan Kerinci
600,266,Jumlah Sekolah Dasar (SD) Menurut Desa/Kelurahan di Kecamatan Teluk Meranti,28,Pendidikan,0,NaN,NaN,52.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Kuala Panduk-Petodaan-Teluk Meranti-Pulau Muda-Pangkalan Terap-Teluk Binjai-Gambut Mutiara-Labuhan Bilik-Segamai-Kecamatan Teluk Meranti
601,267,Jumlah Sekolah Mengengah Pertama (SMP) Menurut Desa/Kelurahan di Kecamatan Teluk Meranti,28,Pendidikan,0,NaN,NaN,52.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Kuala Panduk-Petodaan-Teluk Meranti-Pulau Muda-Pangkalan Terap-Teluk Binjai-Gambut Mutiara-Labuhan Bilik-Segamai-Kecamatan Teluk Meranti
602,268,Jumlah Sekolah Menengah Atas (SMA) Menurut Desa/ Kelurahan di Kecamatan Teluk Meranti,28,Pendidikan,0,NaN,NaN,52.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Kuala Panduk-Petodaan-Teluk Meranti-Pulau Muda-Pangkalan Terap-Teluk Binjai-Gambut Mutiara-Labuhan Bilik-Segamai-Kecamatan Teluk Meranti
603,269,Jumlah Sekolah Menengah Kejuruan (SMK) Menurut Desa/ Kelurahan di Kecamatan Teluk Meranti,28,Pendidikan,0,NaN,NaN,52.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Kuala Panduk-Petodaan-Teluk Meranti-Pulau Muda-Pangkalan Terap-Teluk Binjai-Gambut Mutiara-Labuhan Bilik-Segamai-Kecamatan Teluk Meranti
604,270,Jumlah Sekolah Dasar (SD) Menurut Desa/Kelurahan di Kecamatan Pangkalan Lesung,28,Pendidikan,0,NaN,NaN,53.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Genduang-Rawang Sari-Sari Makmur-Mulia Subur-Mayang Sari-Sari Mulia-Dusun Tua-Pangkalan Lesung-Tanjung Kuyo-Pesaguan-Kecamatan Pangkalan Lesung
605,271,Jumlah Sekolah Mengengah Pertama (SMP) Menurut Desa/Kelurahan di Kecamatan Pangkalan Lesung,28,Pendidikan,0,NaN,NaN,53.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Genduang-Rawang Sari-Sari Makmur-Mulia Subur-Mayang Sari-Sari Mulia-Dusun Tua-Pangkalan Lesung-Tanjung Kuyo-Pesaguan-Kecamatan Pangkalan Lesung
606,272,Jumlah Sekolah Menengah Atas (SMA) Menurut Desa/ Kelurahan di Kecamatan Pangkalan Lesung,28,Pendidikan,0,NaN,NaN,53.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Genduang-Rawang Sari-Sari Makmur-Mulia Subur-Mayang Sari-Sari Mulia-Dusun Tua-Pangkalan Lesung-Tanjung Kuyo-Pesaguan-Kecamatan Pangkalan Lesung
607,273,Jumlah Sekolah Menengah Kejuruan (SMK) Menurut Desa/ Kelurahan di Kecamatan Pangkalan Lesung,28,Pendidikan,0,NaN,NaN,53.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Genduang-Rawang Sari-Sari Makmur-Mulia Subur-Mayang Sari-Sari Mulia-Dusun Tua-Pangkalan Lesung-Tanjung Kuyo-Pesaguan-Kecamatan Pangkalan Lesung
608,274,Jumlah Sekolah Dasar (SD) Menurut Desa/Kelurahan di Kecamatan Kerumutan,28,Pendidikan,0,NaN,NaN,54.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Bukit Lembah Subur-Banjar Panjang-Kerumutan-Beringin Makmur-Pematang Tinggi-Pangkalan Tampol-Pangkalan Panduk-Tanjung Air Hitam-Mak Teduh-Lipai Bulan-Kecamatan Kerumutan
609,275,Jumlah Sekolah Mengengah Pertama (SMP) Menurut Desa/Kelurahan di Kecamatan Kerumutan,28,Pendidikan,0,NaN,NaN,54.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Bukit Lembah Subur-Banjar Panjang-Kerumutan-Beringin Makmur-Pematang Tinggi-Pangkalan Tampol-Pangkalan Panduk-Tanjung Air Hitam-Mak Teduh-Lipai Bulan-Kecamatan Kerumutan
610,276,Jumlah Sekolah Menengah Atas (SMA) Menurut Desa/ Kelurahan di Kecamatan Kerumutan,28,Pendidikan,0,NaN,NaN,54.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Bukit Lembah Subur-Banjar Panjang-Kerumutan-Beringin Makmur-Pematang Tinggi-Pangkalan Tampol-Pangkalan Panduk-Tanjung Air Hitam-Mak Teduh-Lipai Bulan-Kecamatan Kerumutan
611,277,Jumlah Sekolah Menengah Kejuruan (SMK) Menurut Desa/ Kelurahan di Kecamatan Kerumutan,28,Pendidikan,0,NaN,NaN,54.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Bukit Lembah Subur-Banjar Panjang-Kerumutan-Beringin Makmur-Pematang Tinggi-Pangkalan Tampol-Pangkalan Panduk-Tanjung Air Hitam-Mak Teduh-Lipai Bulan-Kecamatan Kerumutan
612,278,Jumlah Sekolah Dasar (SD) Menurut Desa/Kelurahan di Kecamatan Kuala Kampar,28,Pendidikan,0,NaN,NaN,55.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Serapung-Teluk-Teluk Dalam-Sokoi-Tanjung Sum-Sungai Solok-Sungai Upih-Teluk Beringin-Sungai Emas-Teluk Bakau-Kecamatan Kuala Kampar
613,279,Jumlah Sekolah Mengengah Pertama (SMP) Menurut Desa/Kelurahan di Kecamatan Kuala Kampar,28,Pendidikan,0,NaN,NaN,55.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Serapung-Teluk-Teluk Dalam-Sokoi-Tanjung Sum-Sungai Solok-Sungai Upih-Teluk Beringin-Sungai Emas-Teluk Bakau-Kecamatan Kuala Kampar
614,280,Jumlah Sekolah Menengah Atas (SMA) Menurut Desa/ Kelurahan di Kecamatan Kuala Kampar,28,Pendidikan,0,NaN,NaN,55.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Serapung-Teluk-Teluk Dalam-Sokoi-Tanjung Sum-Sungai Solok-Sungai Upih-Teluk Beringin-Sungai Emas-Teluk Bakau-Kecamatan Kuala Kampar
615,281,Jumlah Sekolah Menengah Kejuruan (SMK) Menurut Desa/ Kelurahan di Kecamatan Kuala Kampar,28,Pendidikan,0,NaN,NaN,55.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Serapung-Teluk-Teluk Dalam-Sokoi-Tanjung Sum-Sungai Solok-Sungai Upih-Teluk Beringin-Sungai Emas-Teluk Bakau-Kecamatan Kuala Kampar
616,282,Jumlah Sekolah Dasar (SD) Menurut Desa/Kelurahan di Kecamatan Langgam,28,Pendidikan,0,NaN,NaN,45.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Segati-Sotol-Tambak-Langkan-Pangkalan Gondai-Penarikan-Langgam-Padang Luas-Kecamatan Langgam
617,283,Jumlah Sekolah Mengengah Pertama (SMP) Menurut Desa/Kelurahan di Kecamatan Langgam,28,Pendidikan,0,NaN,NaN,45.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Segati-Sotol-Tambak-Langkan-Pangkalan Gondai-Penarikan-Langgam-Padang Luas-Kecamatan Langgam
618,284,Jumlah Sekolah Menengah Atas (SMA) Menurut Desa/ Kelurahan di Kecamatan Langgam,28,Pendidikan,0,NaN,NaN,45.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Segati-Sotol-Tambak-Langkan-Pangkalan Gondai-Penarikan-Langgam-Padang Luas-Kecamatan Langgam
619,285,Jumlah Sekolah Menengah Kejuruan (SMK) Menurut Desa/ Kelurahan di Kecamatan Langgam,28,Pendidikan,0,NaN,NaN,45.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Segati-Sotol-Tambak-Langkan-Pangkalan Gondai-Penarikan-Langgam-Padang Luas-Kecamatan Langgam
620,286,Jumlah Sekolah Dasar (SD) Menurut Desa/Kelurahan di Kecamatan Ukui,28,Pendidikan,0,NaN,NaN,56.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Silikuan Hulu-Lubuk Kembang Sari-Lubuk Kembang Bunga-Air Hitam-Kampung Baru-Ukui Satu-Ukui Dua-Bukit Gajah-Bukit Jaya-Air Emas-Tri Mulya Jaya-Bagan Limau-Kecamatan Ukui
621,287,Jumlah Sekolah Mengengah Pertama (SMP) Menurut Desa/Kelurahan di Kecamatan Ukui,28,Pendidikan,0,NaN,NaN,56.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Silikuan Hulu-Lubuk Kembang Sari-Lubuk Kembang Bunga-Air Hitam-Kampung Baru-Ukui Satu-Ukui Dua-Bukit Gajah-Bukit Jaya-Air Emas-Tri Mulya Jaya-Bagan Limau-Kecamatan Ukui
622,288,Jumlah Sekolah Menengah Atas (SMA) Menurut Desa/ Kelurahan di Kecamatan Ukui,28,Pendidikan,0,NaN,NaN,56.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Silikuan Hulu-Lubuk Kembang Sari-Lubuk Kembang Bunga-Air Hitam-Kampung Baru-Ukui Satu-Ukui Dua-Bukit Gajah-Bukit Jaya-Air Emas-Tri Mulya Jaya-Bagan Limau-Kecamatan Ukui
623,289,Jumlah Sekolah Menengah Kejuruan (SMK) Menurut Desa/ Kelurahan di Kecamatan Ukui,28,Pendidikan,0,NaN,NaN,56.0,Tidak Ada Satuan,1.0,bar,1404,Negeri-Swasta-Jumlah,1,Silikuan Hulu-Lubuk Kembang Sari-Lubuk Kembang Bunga-Air Hitam-Kampung Baru-Ukui Satu-Ukui Dua-Bukit Gajah-Bukit Jaya-Air Emas-Tri Mulya Jaya-Bagan Limau-Kecamatan Ukui
637,290,Banyaknya Sarana Kesehatan Menurut Jenisnya di Kecamatan Bandar Petalangan,30,Kesehatan,0,NaN,NaN,47.0,Tidak Ada Satuan,1.0,bar,1404,Rumah Sakit -Rumah Sakit Bersalin-Poliklinik/Balai Pengobatan-Puskesmas Rawat Inap-Puskesmas Rawat Tanpa Rawat Inap-Apotek,1,Kuala Semundam-Rawang Empat-Lubuk Terap-Sialang Godang-Lubuk Keranji Timur-Bandar Petalangan
638,291,Banyaknya Sarana Kesehatan Menurut Jenisnya di Kecamatan Bandar Seikijang,30,Kesehatan,0,NaN,NaN,46.0,Tidak Ada Satuan,1.0,bar,1404,Rumah Sakit -Rumah Sakit Bersalin-Poliklinik/Balai Pengobatan-Puskesmas Rawat Inap-Puskesmas Rawat Tanpa Rawat Inap-Apotek,1,Simpang Beringin-Sekijang-Lubuk Ogong-Muda Setia-Kiyap Jaya-Bandar Seikijang
639,292,Banyaknya Sarana Kesehatan Menurut Jenisnya di Kecamatan Bunut,30,Kesehatan,0,NaN,NaN,48.0,Tidak Ada Satuan,1.0,bar,1404,Rumah Sakit -Rumah Sakit Bersalin-Poliklinik/Balai Pengobatan-Puskesmas Rawat Inap-Puskesmas Rawat Tanpa Rawat Inap-Apotek,1,Petani-Kecamatan Bunut
640,293,Banyaknya Sarana Kesehatan Menurut Jenisnya di Kecamatan Kuala Kampar,30,Kesehatan,0,NaN,NaN,55.0,Tidak Ada Satuan,1.0,bar,1404,Rumah Sakit -Rumah Sakit Bersalin-Poliklinik/Balai Pengobatan-Puskesmas Rawat Inap-Puskesmas Rawat Tanpa Rawat Inap-Apotek,1,Teluk Dalam-Kecamatan Kuala Kampar
641,294,Banyaknya Sarana Kesehatan Menurut Jenisnya di Kecamatan Langgam,30,Kesehatan,0,NaN,NaN,45.0,Tidak Ada Satuan,1.0,bar,1404,Rumah Sakit -Rumah Sakit Bersalin-Poliklinik/Balai Pengobatan-Puskesmas Rawat Inap-Puskesmas Rawat Tanpa Rawat Inap-Apotek,1,Segati-Langkan-Pangkalan Gondai-Penarikan-Langgam-Kecamatan Langgam
642,295,Banyaknya Sarana Kesehatan Menurut Jenisnya di Kecamatan Pangkalan Kerinci,30,Kesehatan,0,NaN,NaN,51.0,Tidak Ada Satuan,1.0,bar,1404,Rumah Sakit -Rumah Sakit Bersalin-Poliklinik/Balai Pengobatan-Puskesmas Rawat Inap-Puskesmas Rawat Tanpa Rawat Inap-Apotek,1,Pangkalan Kerinci Kota-Mekar Jaya-Makmur-Pangkalan Kerinci Barat-Pangkalan Kerinci Timur-Kecamatan Pangkalan Kerinci
643,296,Banyaknya Sarana Kesehatan Menurut Jenisnya di Kecamatan Pangkalan Kuras,30,Kesehatan,0,NaN,NaN,50.0,Tidak Ada Satuan,1.0,bar,1404,Rumah Sakit -Rumah Sakit Bersalin-Poliklinik/Balai Pengobatan-Puskesmas Rawat Inap-Puskesmas Rawat Tanpa Rawat Inap-Apotek,1,Kesuma-Sorek Satu-Sorek Dua-Surya Indah-Terantang Manuk-Kecamatan Pangkalan Kuras
644,297,Banyaknya Sarana Kesehatan Menurut Jenisnya di Kecamatan Pangkalan Lesung,30,Kesehatan,0,NaN,NaN,53.0,Tidak Ada Satuan,1.0,bar,1404,Rumah Sakit -Rumah Sakit Bersalin-Poliklinik/Balai Pengobatan-Puskesmas Rawat Inap-Puskesmas Rawat Tanpa Rawat Inap-Apotek,1,Pangkalan Lesung-Kecamatan Pangkalan Lesung
645,298,Banyaknya Sarana Kesehatan Menurut Jenisnya di Kecamatan Pelalawan,30,Kesehatan,0,NaN,NaN,49.0,Tidak Ada Satuan,1.0,bar,1404,Rumah Sakit -Rumah Sakit Bersalin-Poliklinik/Balai Pengobatan-Puskesmas Rawat Inap-Puskesmas Rawat Tanpa Rawat Inap-Apotek,1,Pelalawan-Telayap-Lalang Kabung-Kecamatan Pelalawan
646,299,Banyaknya Sarana Kesehatan Menurut Jenisnya di Kecamatan Teluk Meranti,30,Kesehatan,0,NaN,NaN,52.0,Tidak Ada Satuan,1.0,bar,1404,Rumah Sakit -Rumah Sakit Bersalin-Poliklinik/Balai Pengobatan-Puskesmas Rawat Inap-Puskesmas Rawat Tanpa Rawat Inap-Apotek,1,Teluk Meranti-Kecamatan Teluk Meranti
647,300,Banyaknya Sarana Kesehatan Menurut Jenisnya di Kecamatan Ukui,30,Kesehatan,0,NaN,NaN,56.0,Tidak Ada Satuan,1.0,bar,1404,Rumah Sakit -Rumah Sakit Bersalin-Poliklinik/Balai Pengobatan-Puskesmas Rawat Inap-Puskesmas Rawat Tanpa Rawat Inap-Apotek,1,Kampung Baru-Ukui Satu-Air Emas-Kecamatan Ukui
648,301,Banyaknya Sarana Kesehatan Menurut Jenisnya di Kecamatan Kerumutan,30,Kesehatan,0,NaN,NaN,54.0,Tidak Ada Satuan,1.0,bar,1404,Rumah Sakit -Rumah Sakit Bersalin-Poliklinik/Balai Pengobatan-Puskesmas Rawat Inap-Puskesmas Rawat Tanpa Rawat Inap-Apotek,1,Bukit Lembah Subur-Kerumutan-Kecamatan Kerumutan
431,302,Jumlah Menara dan Operator Layanan Komunikasi Telepon Seluler di Kecamatan Langgam,2,Komunikasi,0,NaN,"Sumber  :  BPS, Pendataan Potensi Desa (Podes) 2020",45.0,Tidak Ada Satuan,1.0,bar,1404,Menara Telepon Seluler (BTS)-Operator Layanan Komunikasi Telepon Seluler,2,Segati-Sotol-Tambak-Langkan-Pangkalan Gondai-Penarikan-Langgam-Padang Luas-Kecamatan Langgam
432,303,Jumlah Menara dan Operator Layanan Komunikasi Telepon Seluler di Kecamatan Pangkalan Kerinci,2,Komunikasi,0,NaN,"Sumber : BPS, Pendataan Potensi Desa (Podes) 2020",51.0,Tidak Ada Satuan,1.0,bar,1404,Menara Telepon Seluler (BTS)-Operator Layanan Komunikasi Telepon Seluler,2,Rantau Baru-Kuala Terusan-Pangkalan Kerinci Kota-Mekar Jaya-Makmur-Pangkalan Kerinci Barat-Pangkalan Kerinci Timur-Kecamatan Pangkalan Kerinci
433,304,Jumlah Menara dan Operator Layanan Komunikasi Telepon Seluler di Kecamatan Bandar Seikijang,2,Komunikasi,0,NaN,"Sumber : BPS, Pendataan Potensi Desa (Podes) 2020",46.0,Tidak Ada Satuan,1.0,bar,1404,Menara Telepon Seluler (BTS)-Operator Layanan Komunikasi Telepon Seluler,2,Simpang Beringin-Sekijang-Lubuk Ogong-Muda Setia-Kiyap Jaya-Bandar Seikijang
434,305,Jumlah Menara dan Operator Layanan Komunikasi Telepon Seluler di Kecamatan Pangkalan Kuras,2,Komunikasi,0,NaN,"Sumber : BPS, Pendataan Potensi Desa (Podes) 2020",50.0,Tidak Ada Satuan,1.0,bar,1404,Menara Telepon Seluler (BTS)-Operator Layanan Komunikasi Telepon Seluler,2,Tanjung Beringin-Talau-Kesuma-Betung-Sorek Satu-Sorek Dua-Dundangan-Surya Indah-Beringin Indah-Sialang Indah-Terantang Manuk-Palas-Harapan Jaya-Meranti-Kemang-Batang Kulim-Sido Mukti-Kecamatan Pangkalan Kuras
435,306,Jumlah Menara dan Operator Layanan Komunikasi Telepon Seluler di Kecamatan Ukui,2,Komunikasi,0,NaN,"Sumber : BPS, Pendataan Potensi Desa (Podes) 2020",56.0,Tidak Ada Satuan,1.0,bar,1404,Menara Telepon Seluler (BTS)-Operator Layanan Komunikasi Telepon Seluler,2,Silikuan Hulu-Lubuk Kembang Sari-Lubuk Kembang Bunga-Air Hitam-Kampung Baru-Ukui Satu-Ukui Dua-Bukit Gajah-Bukit Jaya-Air Emas-Tri Mulya Jaya-Bagan Limau-Kecamatan Ukui
436,307,Jumlah Menara dan Operator Layanan Komunikasi Telepon Seluler di Kecamatan Pangkalan Lesung,2,Komunikasi,0,NaN,"Sumber : BPS, Pendataan Potensi Desa (Podes) 2020",53.0,Tidak Ada Satuan,1.0,bar,1404,Menara Telepon Seluler (BTS)-Operator Layanan Komunikasi Telepon Seluler,2,Genduang-Rawang Sari-Sari Makmur-Mulia Subur-Mayang Sari-Sari Mulia-Dusun Tua-Pangkalan Lesung-Tanjung Kuyo-Pesaguan-Kecamatan Pangkalan Lesung
437,308,Jumlah Menara dan Operator Layanan Komunikasi Telepon Seluler di Kecamatan Bunut,2,Komunikasi,0,NaN,"Sumber : BPS, Pendataan Potensi Desa (Podes) 2020",48.0,Tidak Ada Satuan,1.0,bar,1404,Menara Telepon Seluler (BTS)-Operator Layanan Komunikasi Telepon Seluler,2,Merbau-Petani-Pangkalan Bunut-Lubuk Mas-Balam Merah-Bagan Laguh-Sungai Buluh-Lubuk Mandian Gajah-Keriung-Sialang Kayu Batu-Kecamatan Bunut
438,309,Jumlah Menara dan Operator Layanan Komunikasi Telepon Seluler di Kecamatan Pelalawan,2,Komunikasi,0,NaN,"Sumber : BPS, Pendataan Potensi Desa (Podes) 2020",49.0,Tidak Ada Satuan,1.0,bar,1404,Menara Telepon Seluler (BTS)-Operator Layanan Komunikasi Telepon Seluler,2,Sungai Ara-Ransang-Kuala Tolam-Pelalawan-Telayap-Batang Nilo Kecil-Sering-Delik-Lalang Kabung-Kecamatan Pelalawan
439,310,Jumlah Menara dan Operator Layanan Komunikasi Telepon Seluler di Kecamatan Bandar Petalangan,2,Komunikasi,0,NaN,"Sumber : BPS, Pendataan Potensi Desa (Podes) 2020",47.0,Tidak Ada Satuan,1.0,bar,1404,Menara Telepon Seluler (BTS)-Operator Layanan Komunikasi Telepon Seluler,2,Kuala Semundam-Rawang Empat-Tambun-Terbangiang-Lubuk Terap-Angkasa-Sialang Godang-Lubuk Raja-Lubuk Keranji Timur-Sialang Bungkuk-Air Terjun-Bandar Petalangan
440,311,Jumlah Menara dan Operator Layanan Komunikasi Telepon Seluler di Kecamatan Kuala Kampar,2,Komunikasi,0,NaN,"Sumber : BPS, Pendataan Potensi Desa (Podes) 2020",55.0,Tidak Ada Satuan,1.0,bar,1404,Menara Telepon Seluler (BTS)-Operator Layanan Komunikasi Telepon Seluler,2,Serapung-Teluk-Teluk Dalam-Kecamatan Kuala Kampar
441,312,Jumlah Menara dan Operator Layanan Komunikasi Telepon Seluler di Kecamatan Kerumutan,2,Komunikasi,0,NaN,"Sumber : BPS, Pendataan Potensi Desa (Podes) 2020",54.0,Tidak Ada Satuan,1.0,bar,1404,Menara Telepon Seluler (BTS)-Operator Layanan Komunikasi Telepon Seluler,2,Bukit Lembah Subur-Banjar Panjang-Kerumutan-Beringin Makmur-Pematang Tinggi-Pangkalan Tampol-Pangkalan Panduk-Tanjung Air Hitam-Mak Teduh-Kecamatan Kerumutan
442,313,Jumlah Menara dan Operator Layanan Komunikasi Telepon Seluler di Kecamatan Teluk Meranti,2,Komunikasi,0,NaN,"Sumber : BPS, Pendataan Potensi Desa (Podes) 2020",52.0,Tidak Ada Satuan,1.0,bar,1404,Menara Telepon Seluler (BTS)-Operator Layanan Komunikasi Telepon Seluler,2,Kuala Panduk-Petodaan-Teluk Meranti-Pulau Muda-Pangkalan Terap-Teluk Binjai-Gambut Mutiara-Labuhan Bilik-Segamai-Kecamatan Teluk Meranti
649,314,Jumlah Tenaga Kesehatan menurut Desa/Kelurahan di Kecamatan Bandar Petalangan,30,Kesehatan,0,NaN,NaN,47.0,Tidak Ada Satuan,1.0,bar,1404,Dokter-Perawat-Bidan-Dukun Bersalin,1,Kuala Semundam-Rawang Empat-Tambun-Terbangiang-Lubuk Terap-Angkasa-Sialang Godang-Lubuk Raja-Lubuk Keranji Timur-Sialang Bungkuk-Air Terjun-Bandar Petalangan
